0, 266.0, 266.0
1, 296.0, 296.0
2, 326.0, 326.0
3, 326.0, 250.0
4, 326.0, 312.0
5, 326.0, 322.0
6, 420.0, 420.0
7, 420.0, 390.0
8, 420.0, 348.0
9, 420.0, 314.0
10, 420.0, 290.0
11, 420.0, 360.0
12, 420.0, 368.0
13, 420.0, 298.0
14, 420.0, 256.0
15, 420.0, 354.0
16, 420.0, 280.0
17, 420.0, 310.0
18, 432.0, 432.0
19, 432.0, 348.0
20, 432.0, 322.0
21, 432.0, 308.0
22, 452.0, 452.0
23, 1362.0, 1362.0
24, 1362.0, 1304.0
25, 1590.0, 1590.0
26, 1590.0, 1430.0
27, 1590.0, 1540.0
28, 1590.0, 1454.0
29, 1590.0, 1398.0
30, 1590.0, 1450.0
31, 1590.0, 1372.0
32, 1590.0, 1180.0
33, 1590.0, 1252.0
34, 1590.0, 1302.0
35, 1590.0, 1396.0
36, 1590.0, 1156.0
37, 1590.0, 1448.0
38, 1590.0, 1486.0
39, 1590.0, 1310.0
40, 1590.0, 1292.0
41, 1590.0, 1538.0
42, 1590.0, 1386.0
43, 1590.0, 1478.0
44, 1590.0, 1332.0
45, 1590.0, 1532.0
46, 1590.0, 1438.0
47, 1590.0, 1570.0
48, 1590.0, 1418.0
49, 1590.0, 1536.0
50, 1590.0, 1490.0
51, 1590.0, 1540.0
52, 1590.0, 1458.0
53, 1590.0, 1568.0
54, 1726.0, 1726.0
55, 1726.0, 1706.0
56, 1726.0, 1616.0
57, 1726.0, 1496.0
58, 1726.0, 1256.0
59, 1726.0, 1440.0
60, 1726.0, 1382.0
61, 1726.0, 1458.0
62, 1726.0, 1652.0
63, 1726.0, 1272.0
64, 1726.0, 1540.0
65, 1726.0, 1544.0
66, 1726.0, 1406.0
67, 1726.0, 1506.0
68, 1726.0, 1456.0
69, 1726.0, 1404.0
70, 1726.0, 1494.0
71, 1726.0, 1384.0
72, 1726.0, 1574.0
73, 1726.0, 1584.0
74, 1726.0, 1574.0
75, 1726.0, 1586.0
76, 1726.0, 1698.0
77, 1726.0, 1554.0
78, 1726.0, 1656.0
79, 1726.0, 1596.0
80, 1726.0, 1654.0
81, 1726.0, 1612.0
82, 1726.0, 1688.0
83, 1726.0, 1620.0
84, 1726.0, 1600.0
85, 1726.0, 1718.0
86, 1918.0, 1918.0
87, 1918.0, 1452.0
88, 1918.0, 1622.0
89, 1918.0, 1572.0
90, 1918.0, 1610.0
91, 1918.0, 1632.0
92, 1918.0, 1760.0
93, 1918.0, 1776.0
94, 1918.0, 1814.0
95, 1918.0, 1660.0
96, 1918.0, 1528.0
97, 1918.0, 1612.0
98, 1918.0, 1462.0
99, 1918.0, 1734.0
100, 1918.0, 1790.0
101, 1918.0, 1656.0
102, 1918.0, 1532.0
103, 1918.0, 1770.0
104, 1918.0, 1586.0
105, 1918.0, 1546.0
106, 1918.0, 1576.0
107, 1918.0, 1460.0
108, 1918.0, 1472.0
109, 1918.0, 1728.0
110, 1918.0, 1496.0
111, 1918.0, 1626.0
112, 1918.0, 1608.0
113, 1918.0, 1824.0
114, 1918.0, 1578.0
