0, 156.0, 156.0
1, 224.0, 224.0
2, 236.0, 236.0
3, 236.0, 228.0
4, 240.0, 240.0
5, 240.0, 240.0
6, 240.0, 240.0
7, 1130.0, 1130.0
8, 1130.0, 1046.0
9, 1130.0, 1116.0
10, 1130.0, 1120.0
11, 1230.0, 1230.0
12, 1450.0, 1450.0
13, 1450.0, 1130.0
14, 1450.0, 1058.0
15, 1450.0, 1094.0
16, 1450.0, 1248.0
17, 1450.0, 1040.0
18, 1450.0, 1296.0
19, 1450.0, 1406.0
20, 1450.0, 1240.0
21, 1450.0, 1310.0
22, 1450.0, 1136.0
23, 1450.0, 1266.0
24, 1450.0, 1044.0
25, 1450.0, 1336.0
26, 1450.0, 1200.0
27, 1450.0, 1288.0
28, 1450.0, 1394.0
29, 1450.0, 1192.0
30, 1450.0, 1208.0
31, 1454.0, 1454.0
32, 1454.0, 1116.0
33, 1454.0, 1384.0
34, 1454.0, 1362.0
35, 1454.0, 1324.0
36, 1454.0, 1248.0
37, 1454.0, 1220.0
38, 1454.0, 1234.0
39, 1454.0, 1166.0
40, 1454.0, 1360.0
41, 1506.0, 1506.0
42, 1506.0, 1116.0
43, 1580.0, 1580.0
44, 1580.0, 1494.0
45, 1580.0, 1300.0
46, 1580.0, 1344.0
47, 1580.0, 1342.0
48, 1580.0, 1462.0
49, 1580.0, 1414.0
50, 1584.0, 1584.0
51, 1584.0, 1228.0
52, 1584.0, 1382.0
53, 1584.0, 1408.0
54, 1584.0, 1444.0
55, 1584.0, 1572.0
56, 1584.0, 1454.0
57, 1584.0, 1270.0
58, 1828.0, 1828.0
59, 1828.0, 1282.0
60, 1828.0, 1292.0
61, 1828.0, 1454.0
62, 1828.0, 1468.0
63, 1828.0, 1394.0
64, 1828.0, 1578.0
65, 1828.0, 1492.0
66, 1828.0, 1468.0
67, 1828.0, 1358.0
68, 1828.0, 1470.0
69, 1828.0, 1462.0
70, 1828.0, 1444.0
71, 1828.0, 1346.0
72, 1828.0, 1520.0
73, 1828.0, 1570.0
74, 1828.0, 1632.0
75, 1828.0, 1480.0
76, 1828.0, 1480.0
77, 1828.0, 1542.0
78, 1828.0, 1642.0
79, 1828.0, 1422.0
80, 1828.0, 1452.0
81, 1828.0, 1642.0
82, 1828.0, 1496.0
83, 1828.0, 1432.0
84, 1828.0, 1434.0
85, 1828.0, 1654.0
86, 1828.0, 1622.0
87, 1828.0, 1496.0
88, 1828.0, 1582.0
89, 1828.0, 1574.0
90, 1828.0, 1554.0
91, 1956.0, 1956.0
92, 1956.0, 1512.0
93, 1956.0, 1594.0
94, 1956.0, 1666.0
95, 1956.0, 1646.0
96, 1956.0, 1592.0
97, 1956.0, 1562.0
98, 1956.0, 1624.0
99, 1956.0, 1508.0
100, 1956.0, 1794.0
101, 1956.0, 1650.0
102, 1956.0, 1548.0
103, 1956.0, 1624.0
104, 1956.0, 1592.0
105, 1956.0, 1646.0
106, 1956.0, 1598.0
107, 1956.0, 1956.0
108, 1956.0, 1754.0
109, 1956.0, 1708.0
110, 1956.0, 1810.0
111, 1956.0, 1590.0
112, 1956.0, 1654.0
113, 1956.0, 1424.0
114, 1956.0, 1604.0
115, 1956.0, 1572.0
116, 1956.0, 1472.0
117, 1956.0, 1648.0
118, 1956.0, 1494.0
119, 1956.0, 1528.0
120, 1956.0, 1694.0
121, 1956.0, 1706.0
122, 1956.0, 1768.0
123, 1956.0, 1730.0
124, 1956.0, 1760.0
125, 1956.0, 1558.0
126, 1956.0, 1670.0
127, 1956.0, 1660.0
128, 1956.0, 1912.0
129, 1956.0, 1522.0
130, 1956.0, 1762.0
131, 1956.0, 1710.0
132, 1956.0, 1718.0
133, 1956.0, 1588.0
134, 1956.0, 1610.0
135, 1956.0, 1742.0
136, 1956.0, 1504.0
137, 1956.0, 1760.0
138, 1956.0, 1692.0
139, 1956.0, 1660.0
140, 1956.0, 1528.0
141, 1956.0, 1480.0
142, 1956.0, 1594.0
143, 1956.0, 1706.0
144, 1956.0, 1500.0
145, 1956.0, 1528.0
146, 1956.0, 1716.0
147, 1956.0, 1590.0
148, 1956.0, 1548.0
149, 1956.0, 1700.0
150, 1956.0, 1730.0
151, 1956.0, 1790.0
152, 1956.0, 1592.0
153, 1956.0, 1738.0
154, 1956.0, 1550.0
155, 1956.0, 1526.0
156, 1956.0, 1622.0
157, 1956.0, 1482.0
158, 1956.0, 1732.0
159, 1956.0, 1556.0
160, 1956.0, 1632.0
161, 1956.0, 1644.0
162, 1956.0, 1534.0
163, 1956.0, 1586.0
164, 1956.0, 1622.0
165, 1956.0, 1616.0
166, 1956.0, 1540.0
167, 1956.0, 1662.0
168, 1956.0, 1636.0
169, 1956.0, 1776.0
170, 1956.0, 1584.0
171, 1956.0, 1716.0
172, 1956.0, 1586.0
173, 1956.0, 1642.0
174, 1956.0, 1558.0
