0, 110.0, 110.0
1, 180.0, 180.0
2, 220.0, 220.0
3, 220.0, 220.0
4, 680.0, 680.0
5, 680.0, 680.0
6, 1020.0, 1020.0
7, 1020.0, 1020.0
8, 1020.0, 1020.0
9, 1020.0, 1020.0
10, 1020.0, 1020.0
11, 1020.0, 1020.0
12, 1020.0, 1020.0
13, 1020.0, 1020.0
14, 1020.0, 1020.0
15, 1020.0, 1020.0
16, 1020.0, 1020.0
17, 1020.0, 1020.0
18, 1020.0, 1020.0
19, 1020.0, 1020.0
20, 1020.0, 1020.0
21, 1020.0, 1020.0
22, 1020.0, 1020.0
23, 1020.0, 1020.0
24, 1020.0, 1020.0
25, 1020.0, 1020.0
26, 1020.0, 1020.0
27, 1020.0, 1020.0
28, 1020.0, 1020.0
29, 1020.0, 1020.0
30, 1020.0, 1020.0
31, 1370.0, 1370.0
32, 1370.0, 1370.0
33, 1370.0, 1370.0
34, 1370.0, 1370.0
35, 1370.0, 1370.0
36, 1370.0, 1370.0
37, 1370.0, 1370.0
38, 1370.0, 1370.0
39, 1370.0, 1370.0
40, 1370.0, 1370.0
41, 1370.0, 1370.0
42, 1370.0, 1370.0
43, 1370.0, 1370.0
44, 1370.0, 1370.0
45, 1370.0, 1370.0
46, 1370.0, 1370.0
47, 1370.0, 1370.0
48, 1370.0, 1370.0
49, 1370.0, 1370.0
50, 1370.0, 1370.0
51, 1370.0, 1370.0
52, 1370.0, 1370.0
53, 1370.0, 1370.0
54, 1370.0, 1370.0
55, 1370.0, 1370.0
56, 1370.0, 1370.0
57, 1370.0, 1370.0
58, 1370.0, 1370.0
59, 1370.0, 1370.0
60, 1370.0, 1370.0
61, 1370.0, 1370.0
62, 1370.0, 1370.0
63, 1370.0, 1370.0
64, 1370.0, 1370.0
65, 1370.0, 1370.0
66, 1370.0, 1370.0
67, 1370.0, 1370.0
68, 1410.0, 1410.0
69, 1410.0, 1410.0
70, 1410.0, 1410.0
71, 1410.0, 1410.0
72, 1410.0, 1410.0
73, 1410.0, 1410.0
74, 1410.0, 1410.0
75, 1410.0, 1410.0
76, 1410.0, 1410.0
77, 1410.0, 1410.0
78, 1410.0, 1410.0
79, 1410.0, 1410.0
80, 1410.0, 1410.0
81, 1410.0, 1410.0
82, 1410.0, 1410.0
83, 1410.0, 1410.0
84, 1410.0, 1410.0
85, 1410.0, 1410.0
86, 1410.0, 1410.0
87, 1410.0, 1410.0
88, 1410.0, 1410.0
89, 1410.0, 1410.0
90, 1410.0, 1410.0
91, 1410.0, 1410.0
92, 1410.0, 1410.0
93, 1410.0, 1410.0
94, 1410.0, 1410.0
95, 1410.0, 1410.0
96, 1410.0, 1410.0
97, 1410.0, 1410.0
98, 1410.0, 1410.0
99, 1410.0, 1410.0
100, 1410.0, 1410.0
101, 1410.0, 1410.0
102, 1410.0, 1410.0
103, 1410.0, 1410.0
104, 1410.0, 1410.0
105, 1410.0, 1410.0
106, 1410.0, 1410.0
107, 1410.0, 1410.0
108, 1410.0, 1410.0
109, 1410.0, 1410.0
110, 1410.0, 1410.0
111, 1410.0, 1410.0
112, 1410.0, 1410.0
113, 1410.0, 1410.0
114, 1410.0, 1410.0
115, 1410.0, 1410.0
116, 1410.0, 1410.0
117, 1410.0, 1410.0
118, 1410.0, 1410.0
119, 1410.0, 1410.0
120, 1410.0, 1410.0
121, 1410.0, 1410.0
122, 1410.0, 1410.0
123, 1410.0, 1410.0
