0, 180.0, 180.0
1, 180.0, 180.0
2, 180.0, 180.0
3, 180.0, 180.0
4, 950.0, 950.0
5, 950.0, 950.0
6, 950.0, 950.0
7, 950.0, 950.0
8, 950.0, 950.0
9, 950.0, 950.0
10, 950.0, 950.0
11, 1090.0, 1090.0
12, 1270.0, 1270.0
13, 1270.0, 1270.0
14, 1270.0, 1270.0
15, 1290.0, 1290.0
16, 1290.0, 1290.0
17, 1290.0, 1290.0
18, 1290.0, 1290.0
19, 1290.0, 1290.0
20, 1290.0, 1290.0
21, 1290.0, 1290.0
22, 1290.0, 1290.0
23, 1290.0, 1290.0
24, 1290.0, 1290.0
25, 1290.0, 1290.0
26, 1350.0, 1350.0
27, 1460.0, 1460.0
28, 1460.0, 1460.0
29, 1460.0, 1460.0
30, 1460.0, 1460.0
31, 1460.0, 1460.0
32, 1460.0, 1460.0
33, 1460.0, 1460.0
34, 1600.0, 1600.0
35, 1600.0, 1600.0
36, 1600.0, 1600.0
37, 1600.0, 1600.0
38, 1600.0, 1600.0
39, 1600.0, 1600.0
40, 1600.0, 1600.0
41, 1600.0, 1600.0
42, 1600.0, 1600.0
43, 1600.0, 1600.0
44, 1600.0, 1600.0
45, 1600.0, 1600.0
46, 1600.0, 1600.0
47, 1600.0, 1600.0
48, 1600.0, 1600.0
49, 1600.0, 1600.0
50, 1600.0, 1600.0
51, 1600.0, 1600.0
52, 1600.0, 1600.0
53, 1600.0, 1600.0
54, 1600.0, 1600.0
55, 1600.0, 1600.0
56, 1600.0, 1600.0
57, 1600.0, 1600.0
