0, 100.0, 100.0
1, 336.0, 336.0
2, 420.0, 420.0
3, 420.0, 404.0
4, 420.0, 344.0
5, 442.0, 442.0
6, 460.0, 460.0
7, 460.0, 430.0
8, 460.0, 394.0
9, 478.0, 478.0
10, 478.0, 398.0
11, 478.0, 406.0
12, 478.0, 388.0
13, 478.0, 340.0
14, 478.0, 374.0
15, 478.0, 406.0
16, 478.0, 380.0
17, 478.0, 446.0
18, 478.0, 400.0
19, 478.0, 408.0
20, 478.0, 434.0
21, 478.0, 416.0
22, 478.0, 396.0
23, 478.0, 462.0
24, 478.0, 428.0
25, 478.0, 470.0
26, 478.0, 412.0
27, 478.0, 462.0
28, 478.0, 330.0
29, 478.0, 384.0
30, 478.0, 402.0
31, 478.0, 328.0
32, 478.0, 352.0
33, 490.0, 490.0
34, 490.0, 432.0
35, 490.0, 428.0
36, 490.0, 374.0
37, 490.0, 408.0
38, 490.0, 436.0
39, 490.0, 392.0
40, 490.0, 404.0
41, 490.0, 394.0
42, 490.0, 424.0
43, 490.0, 390.0
44, 490.0, 440.0
45, 490.0, 356.0
46, 490.0, 462.0
47, 490.0, 420.0
48, 490.0, 424.0
49, 490.0, 436.0
50, 490.0, 404.0
51, 490.0, 440.0
52, 490.0, 358.0
53, 490.0, 416.0
54, 490.0, 404.0
55, 490.0, 440.0
56, 490.0, 422.0
57, 490.0, 346.0
58, 490.0, 450.0
59, 490.0, 428.0
